_file,cnf,nym,gen,meta,meta/live,def,def/bib,def/bib/key,def/bib/loc,def/bibl,def/bibl/key,def/bibl/loc,def/cite,def/city,def/country,def/i,def/key,def/key/bib,def/key/loc,def/lang,def/loc,def/nym,def/region,def/xr,def/xr/bibl,def/xr/i,def/xr/xr,etym,etym/bib,etym/bib/key,etym/bib/loc,etym/bibl,etym/bibl/key,etym/bibl/loc,etym/cite,etym/i,etym/i/i,etym/i/lang,etym/key,etym/lang,etym/lang/i,etym/lang/lang,etym/lang/lang/i,etym/loc,etym/nym,etym/xr,note,note/i,note/lang,note/nym,usg,usg/country,usg/i,usg/lang,usg/nym,usg/region,usg/xr
liutrich_1_1.xml,,Liutrich,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Old High German liut 'people' + Old High German rih 'ruler'.,,,,,,,,liut; rih,,,,Old High German; Old High German,,,,,,,Socin p. 193 IDs Luzo as dim.,Luzo,,,,,,,,,
liutulf_1_1.xml,,Liutulf,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Old High German liut 'people' + Old German wulf 'wolf'.,,,,,,,,liut; wulf,,,,Old High German; Old German,,,,,,,,,,,,,,,,,
liutunch_1_1.xml,,Liutunch,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liutward_1_1.xml,,Liutward,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German liut 'people' + Old High German wart 'guard, ward'.",,,,,,,,liut; wart,,,,Old High German; Old High German,,,,,,,,,,,,,,,,,
liutwarde_1_1.xml,,Liutwarde,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German liut 'people' + Old High German wart 'guard, ward'. Fem. of Liutward.",,,,,,,,liut; wart,,,,Old High German; Old High German,,,,,Liutward,,,,,,,,,,,,
liutwin_1_1.xml,,Liutwin,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Old High German liut 'people' + Old High German wini 'friend'.,,,,,,,,liut; wini,,,,Old High German; Old High German,,,,,,,,,,,,,,,,,
livette_1_1.xml,,Livette,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liveva_1_1.xml,,Liveva,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
livia_1_1.xml,,Livia,F,TRUE,TRUE,"While modernly Livia is used as a diminutive of Olivia (cf. Olive), the two names are unrelated to each other.",,,,,,,,,,Livia; Olivia,,,,,,Olive,,,,,,"Latin Livia, the name of a plebeian Roman gens, of uncertain origin.",,,,,,,,Livia; gens,,,,Latin,,,,,,,,,,,The name of two 1st C Roman empresses consort.,,,,,,
livilani_1_1.xml,,Livilani,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
livy_1_1.xml,,Livy,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Latin Livius, the name of a plebeian Roman gens, of uncertain origin.",,,,,,,,Livius; gens,,,,Latin,,,,,,,,,,,The name of a well-known Roman historian.,,,,,,
llywarch_1_1.xml,,Llywarch,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Lugus, the name of a Celtic deity, deriving from Proto-Celtic *lug, of disputed meaning, + Old Welsh, Old Breton march 'stallion, steed'.",,,,,,,,Lugus; lug; march,,,,Proto-Celtic; Old Welsh; Old Breton,,,,,,,,,,,The name of a 6th C Brythonic prince and a 9th C king of Dyfed.,,,,,,
llywellyn_1_1.xml,,Llywellyn,M,TRUE,TRUE,"This name became increasingly popular in Wales after the reign of Llywelyn the Great in the 12th-13th C, so much so that when Shakespeare needed to name a generic Welsh captain in Henry V, he named him Fluellen, a roughly phonetic version of the English pronunciation of Llywellyn. From the 13th C on, Anglo-Norman scribes often equated the name with Lewis (cf. Louis).",,,,,,,,,,Henry V; Fluellen; Llywellyn; Lewis,,,,,,Louis,,,,,,"Lugus, the name of a Celtic deity, deriving from Proto-Celtic *lug, of disputed meaning, + Belenus, the name of a Celtic sun deity, of uncertain origin, possibly relating to the god-name Apollo.",,,,,,,,Lugus; lug; Belenus; Apollo,,,,Proto-Celtic,,,,,,,,,,,"The name of a 10th C king of Powys, an 11th C king of Gwynedd, Powys, and Deheubarth, a 12th-13th C prince of Gwynedd, a 13th C prince of Gwynedd, a 13th C king of Wales, a 13th C prince of Gwynedd.",,,,,,
lobco_1_1.xml,,Lobco,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lochlann_1_1.xml,,Lochlann,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
locke_1_1.xml,,Locke,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lodbald_1_1.xml,,Lodbald,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German hl¨±t, l¨±t, Old Saxon hl¨±d from Proto-Germanic *hl¨±daz, *hl¨±taz 'loud; famous, renowned' + Old High German bald 'bold'.",,,,,,,,"hl¨±t, l¨±t; hl¨±d; *hl¨±daz, *hl¨±taz; bald",,,,Old High German; Old Saxon; Proto-Germanic; Old High German,,,,,,,,,,,,,,,,,
lodberta_1_1.xml,,Lodberta,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German hl¨±t, l¨±t, Old Saxon hl¨±d from Proto-Germanic *hl¨±daz, *hl¨±taz 'loud; famous, renowned' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.",,,,,,,,"hl¨±t, l¨±t; hl¨±d; *hl¨±daz, *hl¨±taz; beraht; berht; *berhtaz",,,,Old High German; Old Saxon; Proto-Germanic; Old High German; Old Saxon; Proto-Germanic,,,,,,,,,,,,,,,,,
lodgar_1_1.xml,,Lodgar,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old High German hl¨±t, l¨±t, Old Saxon hl¨±d from Proto-Germanic *hl¨±daz, *hl¨±taz 'loud; famous, renowned'.",,,,,,,,"hl¨±t, l¨±t; hl¨±d; *hl¨±daz, *hl¨±taz",,,,Old High German; Old Saxon; Proto-Germanic,,,,,,,second element garius obscure,,,,,,,,,,
lodisius_1_1.xml,,Lodisius,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lodivius_1_1.xml,,Lodivius,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lodulf_1_1.xml,,Lodulf,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German hl¨±t, l¨±t, Old Saxon hl¨±d from Proto-Germanic *hl¨±daz, *hl¨±taz 'loud; famous, renowned' + Old German wulf 'wolf'.",,,,,,,,"hl¨±t, l¨±t; hl¨±d; *hl¨±daz, *hl¨±taz; wulf",,,,Old High German; Old Saxon; Proto-Germanic; Old German,,,,,,,,,,,,,,,,,
lodwin_1_1.xml,,Lodwin,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German hl¨±t, l¨±t, Old Saxon hl¨±d from Proto-Germanic *hl¨±daz, *hl¨±taz 'loud; famous, renowned' + Old High German wini 'friend'.",,,,,,,,"hl¨±t, l¨±t; hl¨±d; *hl¨±daz, *hl¨±taz; wini",,,,Old High German; Old Saxon; Proto-Germanic; Old High German,,,,,,,,,,,,,,,,,
loet_1_1.xml,,Loet,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loewi_1_1.xml,,Loewi,U,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logel_1_1.xml,,Logel,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logio_1_1.xml,,Logio,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loieshoiarn_1_1.xml,,Loieshoiarn,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,Old Breton (ho)iarn 'iron'.,,,,,,,,(ho)iarn,,,,Old Breton,,,,,,,,,,,,,,,,,
lois_1_1.xml,,Lois,F,TRUE,TRUE,The name came into use in England in the 2nd half of the 16th C. Withycombe s.n. Lois indicates the earliest instance is from 1583 in Lincolnshire.,,,,,,,,,,,,,,,,,,Withycombe s.n. Lois,,,,"Ancient Greek ¦«¦Ø??, of uncertain origin.",,,,,,,,¦«¦Ø??,,,,Ancient Greek,,,,,,,,,,,The name of a minor New Testament character. Wycliffite Bible (1395): Loid.,,Loid,,,,
lombard_1_1.xml,,Lombard,M,TRUE,TRUE,The Langobards were a Germanic tribe who invaded Italy in the 6th C. The use of this term as a personal name reflects a trend in late-medieval/early Renaissance Italy for ethnic descriptives as given names.,,,,,,,,,,,,,,,,,,,,,,"Late Latin Longobardus, Langobardus 'Lombard', lit. 'long beard', derived from Proto-Germanic *langaz 'long' + Proto-Germanic *bardaz 'beard'.",,,,,,,,Longobardus; Langobardus; langaz; bardaz,,,,Late Latin; Proto-Germanic; Proto-Germanic,,,,,,,,,,,,,,,,,
lonchet_1_1.xml,,Lonchet,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loperissus_1_1.xml,,Loperissus,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lopin_1_1.xml,,Lopin,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lopisa_1_1.xml,,Lopisa,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorain_1_1.xml,,Lorain,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lore_1_1.xml,,Lore,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorice_1_1.xml,,Lorice,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
losbert_1_1.xml,,Losbert,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loseko_1_1.xml,,Loseko,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loselin_1_1.xml,,Loselin,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loter_1_1.xml,,Loter,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lothar_1_1.xml,,Lothar,M,TRUE,TRUE,The name was sometimes conflated with Luther.,,,,,,,,,,,,,,,,Luther,,,,,,"Old High German hl¨±t, l¨±t, Old Saxon hl¨±d from Proto-Germanic *hl¨±daz, *hl¨±taz 'loud; famous, renowned' + Old High German heri 'host, army'..",,,,,,,,"hl¨±t, l¨±t; hl¨±d; *hl¨±daz, *hl¨±taz; heri",,,,Old High German; Old Saxon; Proto-Germanic; Old High German,,,,,,,,,,,"The name of a 6th C king of the Franks, two 7th C kings of the Franks, an 8th C king of the Franks, a 9th C Holy Roman Emperor and king of Italy, a 9th C king of Lotharingia, a 10th C king of Italy, a 10th C king of the Franks, and a 12th C Holy Roman Emperor.",,,,,,
lothgar_1_1.xml,,Lothgar,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German hl¨±t, l¨±t, Old Saxon hl¨±d from Proto-Germanic *hl¨±daz, *hl¨±taz 'loud; famous, renowned' + Old High German, Old Saxon g¨¥r 'spear'.",,,,,,,,"hl¨±t, l¨±t; hl¨±d; *hl¨±daz, *hl¨±taz; g¨¥r",,,,Old High German; Old Saxon; Proto-Germanic; Old High German; Old Saxon,,,,,,,,,,,,,,,,,
lottida_1_1.xml,,Lottida,U,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lotto_1_1.xml,,Lotto,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
louis-arnold_1_1.xml,,Louis-Arnold,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,A compound of Louis and Arnold.,,,,,,,,,,,,,,,,,Louis; Arnold,,,,,,,,,,,,
louis_1_1.xml,,Louis,M,TRUE,TRUE,Spelling variants using w are typical of English and Scots.,,,,,,,,,,w,,,,,,,,,,,,"Old High German hl¨±t, l¨±t, Old Saxon hl¨±d from Proto-Germanic *hl¨±daz, *hl¨±taz 'loud; famous, renowned' + Old Saxon, Old English wig, Old High German w¨©c 'war, battle'.",,,,,,,,"hl¨±t, l¨±t; hl¨±d; *hl¨±daz, *hl¨±taz; wig; w¨©c",,,,"Old High German; Old Saxon; Proto-Germanic; Old Saxon, Old English; Old High German",,,,,,,,,,,"The name of several early kings of Frankish tribes, three 9th C kings of the Franks, two 9th C kings of Italy and Roman Emperors, two 13th C French saints, a 14th C Holy Roman Emperor, twelve medieval kings of France, a 14th C king of Hungary and Poland, and a 16th C king of Bohemia and Hungary.",,,,,,
louisa_1_1.xml,,Louisa,F,TRUE,TRUE,"Withycombe's earliest example in England is from 1646; but the name was used by women there earlier. It was, however, never common in any culture, certainly not as common as its masculine counterpart.",,,,,,,,,,,,,,,,,,,,,,Fem. of Louis.,,,,,,,,,,,,,,,,,Louis,,,,,,,,,,,,
lounencar_1_1.xml,,Lounencar,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loup_1_1.xml,,Loup,M,TRUE,TRUE,"Some forms still show influence of Old French leu, lou.",,,,,,,,,,"leu, lou",,,,Old French,,,,,,,,Middle French loup from Old Proven?al lop from Latin lupus 'wolf'.,,,,,,,,loup; lop; lupus,,,,Middle French; Old Proven?al; Latin,,,,,,,,,,,The name of three early saints.,,,,,,
louwert_1_1.xml,,Louwert,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loveday_1_1.xml,,Loveday,F,TRUE,TRUE,"According to Withycombe s.n. Loveday, the name was often given to children born on a 'love day', a dies amoris, that is, a day for disputants to come together to try to resolve their differences amicably. The name is not found outside of England, and was most common in Devon and Cornwall.",,,,,,,,,,dies amoris,,,,,,,,,,,,"Old English l¨¥of 'dear, loved' + Old English d?? 'day'.",,,,,,,,l¨¥of; d??,,,,Old English; Old English,,,,,,,,,,,,,,,,,
lovewell_1_1.xml,,Lovewell,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Of uncertain origin. Many feminine names beginning with Love- are derived from Old English lufu 'love, affection, desire' or Old English l¨¥of 'dear, loved'; however, there is no Old English deuterotheme that would correspond to -well. Another alternative is that this is a phrase name, 'love well'. While Lovewell also has the appearance of being a surnamed transferred to a given name (rarely done for women's names, but not unheard of in 16th C England), there is no known place called Lovewell. The name may possibly be related to the surname Lovel, derived from Anglo-French lovel 'wolf-cub'.",,,,,,,,Love-; lufu; l¨¥of; -well; Lovewell; Lovewell; Lovel; lovel,,,,Old English; Old English; Old English; Anglo-French,,,,,,,,,,,,,,,,,
lowko_1_1.xml,,Lowko,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lowek is a variant.,,,,,,,,,,
loyalty_1_1.xml,,Loyalty,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Old French loialt¨¦ 'loyalty'.,,,,,,,,loialt¨¦,,,,Old French,,,,,,,,,,,,,,,,,
lua_1_1.xml,,Lua,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lubece_1_1.xml,,Lubece,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lubin_1_1.xml,,Lubin,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in Morlet,,,,,,,,,,
luborfolia_1_1.xml,,Luborfolia,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in Morlet.,,,,,,,,,,
lucan_1_1.xml,,Lucan,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Latin Lucanus 'inhabitant of L¨±ca (a city in Etruria)'.,,,,,,,,Lucanus,,,,Latin,,,,,,,,,,,"The name of an important Roman poet, as well as traditionally one of the names of the Knights of the Round Table in Arthurian legend.",,,,,,
lucasius_1_1.xml,,Lucasius,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lucasse_1_1.xml,,Lucasse,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Fem. of Lucas, the Latin form of Luke.",,,,,,,,Lucas,,,,,,,,,Luke,,,,,,,,,,,,
lucente_1_1.xml,,Lucente,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luceria_1_1.xml,,Luceria,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Fem. of Lucerius.,,,,,,,,,,,,,,,,,Lucerius,,,,,,,,,,,,
lucerius_1_1.xml,,Lucerius,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luceslat_1_1.xml,,Luceslat,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luchard_1_1.xml,,Luchard,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lucian_1_1.xml,,Lucian,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Latin Lucianus 'of or pertaining to Lucius'.,,,,,,,,Lucianus,,,,Latin,,,,,Lucius,,,,,,The name of a 3rd C martyr and a 4th C Turkish martyr.,,,,,,
luciana_1_1.xml,,Luciana,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Fem. of Lucian.,,,,,,,,,,,,,,,,,Lucian,,,,,,,,,,,,
lucid_1_1.xml,,Lucid,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lucida_1_1.xml,,Lucida,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Latin lucida 'clear; bright, shining'.",,,,,,,,lucida,,,,Latin,,,,,,,,,,,,,,,,,
lucius_1_1.xml,,Lucius,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Latin Lucius, a Roman praenomen deriving from Latin lux 'light'.",,,,,,,,Lucius; praenomen; lux,,,,Latin; Latin,,,,,,,,,,,"The name of a 2nd C martyr, a legendary 2nd C king of the Britons and saint, a 2nd C Roman emperor, a 3rd C Roman emperor, a 3rd C pope and saint, a 5th C marytr, and two 12th C popes. Wycliffite Bible (1395): Lucius.",,Lucius,,,,
luco_1_1.xml,,Luco,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lucretia_1_1.xml,,Lucretia,F,TRUE,TRUE,"The name was never common, but it was used throughout Europe in the 16th century.",,,,,,,,,,,,,,,,,,,,,,Fem. of Lucretius.,,,,,,,,,,,,,,,,,Lucretius,,,,,,The name of a 9th C Spanish martyr.,,,,,,
lucretius_1_1.xml,,Lucretius,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"The name of a patrician and plebeian Roman gens, possibly derived from Latin lucrum 'profit'.",,,,,,,,gens; lucrum,,,,Latin,,,,,,,,,,,,,,,,,
lucy_1_1.xml,,Lucy,F,TRUE,TRUE,"While sometimes considered to be a feminine form of Luke, the names are in fact unrelated.",,,,,,,,,,,,,,,,Luke,,,,,,Latin lucia 'light'.,,,,,,,,lucia,,,,Latin,,,,,,,,,,,"The name of a 3rd-4th C martyr who was one of the eight women, along with Mary, commemorated by name in the Canon of the Mass, which contributed to the popularity of the name in the Middle Ages.",,,,,,
luda_1_1.xml,,Luda,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Proto-Slavic *ljud§ì 'people', or a pet form of any of various Slavic names beginning with this element.",,,,,,,,*ljud§ì,,,,Proto-Slavic,,,,,,,,,,,,,,,,,
luding_1_1.xml,,Luding,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dim. of Ludwig, Ludolt?",,,,,,,,,,
ludinger_1_1.xml,,Ludinger,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ludolt_1_1.xml,,Ludolt,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ludwell_1_1.xml,,Ludwell,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ludya_1_1.xml,,Ludya,U,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lugrin_1_1.xml,,Lugrin,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luie_1_1.xml,,Luie,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luin_1_1.xml,,Luin,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luka_1_1.xml,,Luka,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luke-anthony_1_1.xml,,Luke-Anthony,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,A compound of Luke and Anthony.,,,,,,,,,,,,,,,,,Luke; Anthony,,,,,,,,,,,,
luke_1_1.xml,,Luke,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Latin Lucas from Greek ¦«¦Ï¦Ô¦Ê?? 'man from Lucania'.,,,,,,,,Lucas; ¦«¦Ï¦Ô¦Ê??,,,,Latin; Greek,,,,,,,Need to get Greek New Testament spelling.,,,,The name of one of the four evangelists. Vulgate (405): Lucas. Wycliffite Bible (1395): Luk.,,Lucas; Luk,,,,
lule_1_1.xml,,Lule,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lulinde_1_1.xml,,Lulinde,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lulla_1_1.xml,,Lulla,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lullo_1_1.xml,,Lullo,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lumbert_1_1.xml,,Lumbert,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lunetha_1_1.xml,,Lunetha,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lupicin_1_1.xml,,Lupicin,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lutco_1_1.xml,,Lutco,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lutdech_1_1.xml,,Lutdech,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luther_1_1.xml,,Luther,M,TRUE,TRUE,The name was sometimes conflated with Lothar.,,,,,,,,,,,,,,,,Lothar,,,,,,"Old High German liut 'people' + Old High German heri 'host, army' or Ancient Greek ?¦Ë¦Å?¦È¦Å¦Ñ¦Ï? 'free'.",,,,,,,,liut; heri; ?¦Ë¦Å?¦È¦Å¦Ñ¦Ï?,,,,Old High German; Old High German; Ancient Greek,,,,,,,,,,,,,,,,,
luthera_1_1.xml,,Luthera,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Fem. of Luther.,,,,,,,,,,,,,,,,,Luther,,,,,,,,,,,,
lutio_1_1.xml,,Lutio,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lutzw_1_1.xml,,Lutzw,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luviva_1_1.xml,,Luviva,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luwinus_1_1.xml,,Luwinus,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lyczman_1_1.xml,,Lyczman,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lydia_1_1.xml,,Lydia,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Ancient Greek ¦«¦Ô¦Ä?¦Á, the name of an Iron Age kingdom in Asia Minor.",,,,,,,,¦«¦Ô¦Ä?¦Á,,,,Ancient Greek,,,,,,,,,,,The name of a New Testament character later honored as a saint. Wycliffite Bible (1395): Lidda.,,Lidda,,,,
lyotte_1_1.xml,,Lyotte,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lyssence_1_1.xml,,Lyssence,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lyulf_1_1.xml,,Lyulf,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maban_1_1.xml,,Maban,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,A derivative of Proto-Brythonic *mab 'son'.,,,,,,,,mab,,,,Proto-Brythonic,,,,,,,,,,,,,,,,,
mabca_1_1.xml,,Mabca,U,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
